ltable_id,rtable_id,label
A_1560,B_1471,0
A_644,B_1317,0
A_1989,B_1215,0
A_1894,B_2054,0
A_542,B_582,0
A_1669,B_839,1
A_1729,B_1512,0
A_871,B_2081,1
A_1507,B_232,0
A_719,B_1632,0
A_8,B_1759,1
A_487,B_801,1
A_963,B_1495,0
A_736,B_557,0
A_1531,B_1371,0
A_1749,B_160,1
A_157,B_1822,1
A_1164,B_1925,0
A_2095,B_948,0
A_414,B_1169,0
A_1105,B_1854,0
A_1830,B_771,1
A_291,B_62,0
A_667,B_93,0
A_2384,B_365,0
A_312,B_1699,1
A_1278,B_2181,0
A_198,B_778,0
A_1043,B_328,0
A_742,B_1862,0
A_933,B_1442,0
A_1596,B_230,1
A_1251,B_1898,0
A_1599,B_1052,0
A_397,B_1035,0
A_1849,B_2266,0
A_361,B_884,0
A_2131,B_4,0
A_33,B_289,0
A_1142,B_1995,0
A_1855,B_445,0
A_1874,B_2171,0
A_1753,B_304,0
A_1704,B_709,0
A_573,B_1758,0
A_759,B_1897,1
A_2051,B_1108,0
A_903,B_1282,0
A_895,B_1390,0
A_1468,B_256,1
A_1369,B_2125,0
A_596,B_1954,0
A_158,B_1313,0
A_1989,B_2064,0
A_1496,B_1513,0
A_1878,B_1252,1
A_1133,B_1912,0
A_2581,B_2063,0
A_1644,B_969,0
A_1572,B_510,0
A_2053,B_1617,1
A_2172,B_2027,0
A_986,B_626,1
A_1469,B_1601,0
A_372,B_1555,0
A_1771,B_2264,0
A_1419,B_932,0
A_1317,B_1784,0
A_1729,B_1667,0
A_2589,B_2021,0
A_1540,B_1427,0
A_1170,B_99,0
A_1635,B_1695,1
A_1043,B_215,0
A_957,B_1239,0
A_1189,B_1801,0
A_2514,B_566,1
A_1894,B_2204,1
A_1194,B_8,0
A_770,B_1681,0
A_1233,B_2089,0
A_2546,B_1415,0
A_2224,B_1123,0
A_705,B_598,0
A_594,B_2143,1
A_2042,B_1857,0
A_1102,B_1669,1
A_1357,B_638,0
A_668,B_1167,0
A_333,B_688,0
A_490,B_564,0
A_1309,B_2263,1
A_2303,B_9,0
A_2402,B_360,0
A_2561,B_811,0
A_1833,B_1072,0
A_718,B_992,0
A_1448,B_1752,0
A_1129,B_268,0
A_1770,B_93,0
A_2539,B_416,1
A_1914,B_334,0
A_826,B_93,0
A_2504,B_1689,0
A_1832,B_580,0
A_2494,B_1761,0
A_1108,B_1881,1
A_775,B_1189,0
A_2519,B_27,0
A_877,B_103,1
A_1531,B_1374,0
A_1248,B_460,0
A_2009,B_809,0
A_2268,B_810,0
A_1397,B_1178,0
A_162,B_1884,0
A_2188,B_1226,0
A_2186,B_1571,0
A_839,B_755,0
A_1509,B_1972,0
A_2553,B_889,0
A_372,B_565,0
A_2477,B_113,0
A_1835,B_601,0
A_398,B_0,0
A_1730,B_1502,0
A_2349,B_1440,0
A_519,B_743,1
A_1685,B_1119,0
A_1119,B_1513,0
A_2464,B_1418,0
A_799,B_2250,0
A_1361,B_262,0
A_9,B_569,0
A_2022,B_195,0
A_1365,B_1577,0
A_1670,B_809,0
A_635,B_1902,1
A_2296,B_1831,0
A_1551,B_1890,0
A_2385,B_420,0
A_961,B_982,1
A_78,B_576,0
A_775,B_567,0
A_1603,B_645,1
A_648,B_709,0
A_1460,B_75,1
A_891,B_2198,0
A_2074,B_576,0
A_2571,B_2019,0
A_2022,B_1342,0
A_1866,B_1902,0
A_1560,B_1371,0
A_229,B_281,0
A_183,B_1511,0
A_2582,B_1305,1
A_1037,B_642,1
A_63,B_205,0
A_575,B_924,0
A_743,B_444,0
A_1664,B_1878,0
A_424,B_1108,0
A_743,B_1961,0
A_2221,B_695,0
A_2315,B_1340,0
A_2294,B_839,0
A_2473,B_1745,0
A_1103,B_1873,0
A_1634,B_986,0
A_1239,B_1832,1
A_2092,B_548,0
A_1470,B_863,0
A_1706,B_1413,0
A_1738,B_87,0
A_545,B_1963,0
A_976,B_255,0
A_1400,B_857,0
A_2065,B_61,1
A_452,B_912,1
A_1725,B_624,1
A_22,B_903,0
A_1969,B_1001,0
A_344,B_916,1
A_2562,B_1020,0
A_394,B_1072,0
A_1466,B_1758,0
A_927,B_1511,0
A_289,B_1675,0
A_2410,B_1418,0
A_1425,B_685,0
A_387,B_649,0
A_2253,B_677,0
A_1122,B_2151,1
A_353,B_22,0
A_1753,B_2255,0
A_2114,B_811,0
A_2178,B_1691,0
A_1916,B_31,1
A_656,B_1313,0
A_1882,B_1592,0
A_1450,B_103,0
A_1769,B_866,0
A_1215,B_215,1
A_2032,B_1643,0
A_31,B_1370,0
A_552,B_667,0
A_1648,B_1432,0
A_92,B_1388,0
A_2244,B_344,0
A_2232,B_777,0
A_2302,B_1427,0
A_957,B_917,0
A_2583,B_745,0
A_1762,B_158,1
A_69,B_420,0
A_1385,B_367,0
A_287,B_706,0
A_371,B_147,0
A_2339,B_1366,0
A_778,B_476,0
A_977,B_480,0
A_1649,B_74,1
A_2209,B_1945,0
A_742,B_1396,0
A_1338,B_329,0
A_1599,B_1524,1
A_1307,B_17,0
A_2390,B_1177,0
A_1546,B_1918,0
A_1050,B_1413,0
A_2188,B_835,0
A_291,B_1313,1
A_1491,B_240,0
A_958,B_924,0
A_2395,B_2151,0
A_792,B_71,1
A_2416,B_1632,0
A_1662,B_1893,0
A_816,B_2128,0
A_943,B_358,1
A_1274,B_1836,0
A_1731,B_1184,1
A_1540,B_2085,0
A_372,B_1689,0
A_1955,B_342,0
A_939,B_1508,0
A_1835,B_1392,0
A_727,B_1401,0
A_1074,B_1029,0
A_99,B_754,0
A_1972,B_1220,0
A_1531,B_1958,0
A_2392,B_1159,0
A_288,B_1116,0
A_1866,B_1146,0
A_1055,B_1064,0
A_630,B_1921,0
A_1209,B_1971,0
A_9,B_1048,0
A_1245,B_2181,1
A_2583,B_2129,0
A_1642,B_2155,1
A_739,B_121,0
A_797,B_1560,0
A_304,B_650,0
A_1613,B_720,0
A_2171,B_1009,0
A_1430,B_528,0
A_2144,B_458,0
A_936,B_412,1
A_386,B_669,1
A_2349,B_1594,1
A_2573,B_337,0
A_440,B_1183,0
A_349,B_1914,0
A_128,B_1099,1
A_727,B_1209,0
A_2189,B_1437,0
A_2008,B_1244,0
A_2164,B_1973,1
A_2470,B_1272,0
A_248,B_1708,1
A_2393,B_910,0
A_221,B_248,1
A_484,B_223,1
A_2249,B_1771,0
A_472,B_546,0
A_2435,B_755,0
A_1899,B_904,1
A_542,B_1179,0
A_798,B_1281,1
A_1153,B_798,1
A_1133,B_1799,0
A_1336,B_932,0
A_101,B_197,1
A_444,B_1715,0
A_1475,B_407,0
A_387,B_226,0
A_863,B_1042,0
A_743,B_1785,1
A_1161,B_1880,0
A_1428,B_1088,1
A_2302,B_1900,0
A_2392,B_1317,0
A_899,B_1591,0
A_2341,B_1649,0
A_2098,B_712,0
A_287,B_1016,0
A_2254,B_478,0
A_2369,B_676,0
A_2598,B_1001,0
A_135,B_358,0
A_1157,B_2131,0
A_2477,B_914,0
A_1015,B_655,0
A_1489,B_1805,0
A_353,B_2062,0
A_317,B_1647,0
A_2250,B_901,0
A_147,B_463,1
A_348,B_1444,0
A_1843,B_1424,0
A_2051,B_276,0
A_977,B_544,1
A_614,B_779,0
A_818,B_1951,0
A_40,B_1848,0
A_1949,B_1979,0
A_1279,B_1161,0
A_1530,B_1390,0
A_189,B_1494,1
A_314,B_1,0
A_27,B_414,0
A_1111,B_980,0
A_925,B_1459,0
A_1459,B_1236,0
A_1107,B_246,0
A_1577,B_60,0
A_2392,B_2081,0
A_666,B_589,0
A_2137,B_2037,0
A_1458,B_1459,0
A_2336,B_1391,1
A_1017,B_1977,1
A_391,B_428,0
A_1347,B_340,0
A_2318,B_220,0
A_1954,B_881,0
A_1247,B_1490,0
A_1086,B_2101,0
A_490,B_526,0
A_1834,B_184,0
A_639,B_2276,0
A_2448,B_28,1
A_847,B_955,0
A_1540,B_1912,0
A_1959,B_1970,1
A_2119,B_1182,0
A_1442,B_2020,0
A_2318,B_1601,0
A_2143,B_1073,1
A_385,B_1855,0
A_1088,B_42,0
A_169,B_1987,1
A_2395,B_1873,0
A_509,B_2061,0
A_1738,B_1884,0
A_75,B_719,1
A_2148,B_551,0
A_1662,B_225,0
A_111,B_760,0
A_336,B_2026,0
A_2570,B_367,0
A_1689,B_1048,0
A_306,B_1600,0
A_2318,B_1570,0
A_2183,B_2261,0
A_783,B_1630,0
A_1163,B_127,0
A_1969,B_1884,0
A_1119,B_1873,0
A_687,B_196,0
A_1972,B_1477,0
A_2098,B_1697,0
A_101,B_1922,0
A_1982,B_2102,1
A_1892,B_1962,0
A_110,B_1723,0
A_2561,B_1715,0
A_2137,B_2078,0
A_768,B_1954,0
A_2224,B_1522,0
A_94,B_346,0
A_1560,B_1785,0
A_1542,B_577,0
A_1350,B_429,0
A_1849,B_715,0
A_631,B_1190,1
A_1347,B_1992,0
A_264,B_646,0
A_2216,B_851,1
A_1385,B_1755,0
A_676,B_1865,0
A_976,B_1186,1
A_1986,B_2210,0
A_28,B_1176,1
A_2527,B_286,1
A_300,B_1202,0
A_55,B_1694,1
A_1109,B_65,1
A_2110,B_211,0
A_127,B_571,0
A_1156,B_1726,1
A_1304,B_1179,0
A_1481,B_1444,0
A_2152,B_1669,0
A_1496,B_1114,0
A_1021,B_1159,0
A_2486,B_1577,0
A_1658,B_1408,0
A_543,B_204,1
A_1050,B_932,0
A_1163,B_1751,0
A_707,B_1569,1
A_1188,B_1009,0
A_1347,B_304,0
A_105,B_469,0
A_977,B_1909,0
A_1163,B_986,0
A_1063,B_105,1
A_1967,B_1274,0
A_410,B_973,1
A_2546,B_1746,0
A_2087,B_491,1
A_1597,B_1360,1
A_1157,B_1671,0
A_1788,B_894,0
A_952,B_752,1
A_2561,B_1881,0
A_272,B_299,0
A_1480,B_287,0
A_903,B_1266,0
A_916,B_2138,0
A_1655,B_1898,0
A_275,B_626,0
A_14,B_889,0
A_1091,B_518,0
A_131,B_226,0
A_471,B_2234,0
A_854,B_1063,0
A_1812,B_617,0
A_1923,B_1733,1
A_1107,B_1667,0
A_2046,B_582,1
A_359,B_547,1
A_2602,B_1939,0
A_998,B_715,0
A_2418,B_230,0
A_1533,B_1640,1
A_17,B_623,0
A_2220,B_195,0
A_2289,B_1877,1
A_715,B_70,0
A_556,B_2226,0
A_1361,B_2245,0
A_2528,B_506,1
A_843,B_1836,0
A_1642,B_2207,0
A_1592,B_1110,1
A_1836,B_1846,0
A_2181,B_593,0
A_1153,B_1268,0
A_2014,B_1526,1
A_1372,B_502,1
A_998,B_2061,0
A_2541,B_119,1
A_248,B_219,0
A_1440,B_361,0
A_1021,B_1667,0
A_2575,B_1525,0
A_2428,B_683,1
A_1401,B_1863,0
A_1215,B_328,0
A_1951,B_1423,0
A_705,B_2133,0
A_2610,B_228,0
A_2231,B_855,0
A_816,B_249,0
A_394,B_98,1
A_973,B_4,1
A_418,B_1529,1
A_2392,B_1205,0
A_690,B_1577,0
A_558,B_932,0
A_2392,B_1837,0
A_2532,B_370,0
A_1771,B_879,0
A_1738,B_1939,0
A_1279,B_1167,0
A_2415,B_1194,0
A_1028,B_339,0
A_14,B_2106,1
A_2359,B_450,0
A_278,B_164,1
A_1021,B_2239,0
A_2008,B_1787,0
A_438,B_1371,0
A_262,B_2043,1
A_2236,B_2060,1
A_1799,B_1912,0
A_253,B_1125,0
A_229,B_379,0
A_1664,B_2027,0
A_968,B_527,0
A_135,B_1423,0
A_1971,B_886,1
A_2013,B_1758,0
A_2295,B_2241,0
A_1365,B_1601,0
A_2395,B_2,0
A_821,B_2207,0
A_159,B_1771,0
A_548,B_407,0
A_658,B_232,0
A_1291,B_2109,1
A_1098,B_1715,0
A_291,B_688,0
A_1400,B_1135,0
A_2351,B_933,0
A_2550,B_2101,0
A_448,B_238,0
A_2290,B_2152,0
A_2249,B_1088,0
A_1979,B_1675,0
A_2497,B_1318,0
A_826,B_1772,0
A_1010,B_1846,0
A_234,B_1591,0
A_973,B_1898,0
A_2364,B_307,1
A_2486,B_1444,0
A_657,B_640,0
A_20,B_742,1
A_955,B_1992,0
A_1866,B_1707,0
A_7,B_87,0
A_1508,B_1404,1
A_2303,B_611,0
A_716,B_2012,1
A_687,B_207,0
A_2123,B_1051,0
A_379,B_1453,0
A_542,B_952,0
A_76,B_1649,0
A_1274,B_996,0
A_1905,B_342,0
A_2144,B_589,0
A_64,B_1256,1
A_58,B_1667,0
A_2600,B_1030,0
A_201,B_343,0
A_525,B_1866,0
A_2424,B_620,1
A_1799,B_777,0
A_2214,B_1607,0
A_897,B_56,0
A_2470,B_1216,0
A_179,B_790,0
A_1317,B_1471,0
A_841,B_664,0
A_271,B_1975,1
A_2224,B_1313,0
A_69,B_1479,1
A_1400,B_1413,0
A_977,B_1772,0
A_1487,B_1207,0
A_817,B_1855,0
A_1832,B_451,0
A_948,B_1706,1
A_2008,B_1236,1
A_2288,B_2238,0
A_71,B_1926,1
A_204,B_167,1
A_327,B_1101,0
A_1745,B_476,0
A_287,B_1317,0
A_2130,B_917,0
A_18,B_1878,0
A_775,B_1272,0
A_753,B_1235,0
A_130,B_530,0
A_39,B_228,0
A_1151,B_562,0
A_368,B_1870,0
A_932,B_688,0
A_2155,B_1679,0
A_49,B_251,0
A_2178,B_1459,0
A_1986,B_913,0
A_698,B_85,0
A_1459,B_2259,0
A_368,B_964,0
A_538,B_2207,0
A_1993,B_2104,0
A_826,B_1604,0
A_1511,B_184,0
A_2175,B_722,0
A_863,B_1088,0
A_396,B_590,0
A_1777,B_79,1
A_2191,B_1924,0
A_2072,B_1484,1
A_2230,B_2265,1
A_2354,B_293,0
A_1616,B_1906,0
A_1241,B_451,0
A_1868,B_2238,1
A_817,B_1195,0
A_13,B_1223,1
A_193,B_1197,0
A_1201,B_1758,0
A_1136,B_1148,1
A_94,B_518,0
A_2167,B_1585,1
A_2603,B_1600,0
A_984,B_1560,0
A_1466,B_1274,0
A_1489,B_1455,0
A_1281,B_108,0
A_617,B_829,0
A_1211,B_646,0
A_2319,B_2052,1
A_781,B_1576,0
A_1425,B_1764,0
A_2435,B_2253,0
A_1124,B_29,1
A_1394,B_814,0
A_1395,B_684,0
A_932,B_1751,0
A_1639,B_334,0
A_2421,B_379,0
A_13,B_1227,0
A_114,B_1920,1
A_2520,B_1953,0
A_857,B_1507,0
A_219,B_342,0
A_142,B_1862,0
A_1583,B_1527,0
A_229,B_581,0
A_1652,B_1486,1
A_469,B_790,0
A_394,B_1825,0
A_2518,B_811,0
A_2085,B_816,1
A_1788,B_1771,0
A_2092,B_2266,0
A_1172,B_2132,0
A_2385,B_1163,0
A_2599,B_47,0
A_2530,B_420,0
A_1408,B_2217,1
A_2310,B_1477,1
A_2162,B_998,0
A_272,B_585,1
A_130,B_516,0
A_408,B_655,0
A_1789,B_1304,0
A_2151,B_998,0
A_366,B_782,0
A_2435,B_1167,0
A_1230,B_1415,1
A_1297,B_1101,0
A_2052,B_994,1
A_1347,B_371,0
A_2427,B_2260,1
A_87,B_455,0
A_656,B_855,0
A_1428,B_1471,0
A_1242,B_279,1
A_1275,B_671,1
A_1811,B_2196,0
A_1283,B_240,1
A_934,B_927,0
A_1801,B_1626,1
A_169,B_1473,0
A_1634,B_858,0
A_194,B_1995,1
A_1850,B_2033,0
A_420,B_1444,0
A_926,B_494,1
A_450,B_518,0
A_1668,B_260,1
A_1496,B_379,0
A_1385,B_297,0
A_1170,B_836,0
A_1160,B_650,0
A_1105,B_346,0
A_2342,B_491,0
A_1355,B_1576,0
A_1380,B_744,0
A_943,B_1679,0
A_19,B_881,0
A_839,B_1161,0
A_919,B_361,0
A_252,B_791,0
A_2209,B_373,0
A_2114,B_2107,0
A_2407,B_1684,0
A_2126,B_56,0
A_1291,B_317,0
A_2601,B_527,0
A_933,B_2211,0
A_1316,B_963,0
A_808,B_567,0
A_381,B_578,0
A_1168,B_1969,0
A_2418,B_2100,1
A_327,B_638,0
A_2488,B_1313,0
A_2140,B_781,1
A_1663,B_1321,1
A_89,B_310,1
A_436,B_1050,0
A_2613,B_303,0
A_973,B_488,0
A_137,B_379,0
A_1168,B_1382,0
A_2503,B_1953,0
A_449,B_1041,0
A_1046,B_37,1
A_1930,B_198,0
A_317,B_1035,0
A_449,B_1351,0
A_1466,B_1048,0
A_1007,B_862,0
A_1577,B_1596,0
A_839,B_998,1
A_1964,B_281,0
A_1031,B_1501,1
A_1329,B_1758,0
A_10,B_633,0
A_1738,B_2019,0
A_934,B_334,1
A_1452,B_669,0
A_797,B_1614,0
A_391,B_726,0
A_2116,B_304,0
A_1312,B_1981,0
A_2061,B_1768,0
A_2118,B_199,0
A_1103,B_913,0
A_1689,B_1472,0
A_987,B_1274,0
A_644,B_225,0
A_181,B_407,0
A_2039,B_2104,0
A_1030,B_1217,0
A_1510,B_1795,0
A_332,B_1451,0
A_973,B_1648,0
A_691,B_618,0
A_2359,B_2210,0
A_1923,B_1692,0
A_1690,B_2063,0
A_1011,B_1138,0
A_2585,B_1903,1
A_2115,B_803,0
A_1219,B_1694,0
A_2410,B_1496,0
A_718,B_2078,0
A_630,B_780,0
A_2096,B_1458,0
A_2485,B_9,1
A_892,B_1664,0
A_2550,B_2290,0
A_2277,B_2063,1
A_2136,B_1825,0
A_478,B_1211,0
A_2583,B_2124,0
A_89,B_1198,0
A_1610,B_706,0
A_371,B_202,0
A_2288,B_1393,1
A_2563,B_893,0
A_593,B_2117,0
A_1257,B_1197,0
A_393,B_1667,0
A_1275,B_1055,0
A_1985,B_1912,0
A_644,B_1035,0
A_708,B_347,0
A_181,B_1906,0
A_179,B_1465,0
A_525,B_0,0
A_977,B_1927,0
A_137,B_268,0
A_1737,B_830,1
A_1279,B_1622,0
A_1706,B_60,0
A_1948,B_405,1
A_1457,B_835,1
A_2262,B_1424,1
A_639,B_1317,0
A_1984,B_1705,1
A_2595,B_881,0
A_1125,B_1948,1
A_2466,B_1510,1
A_336,B_2169,1
A_54,B_696,0
A_54,B_356,1
A_2376,B_972,1
A_835,B_497,0
A_1848,B_656,1
A_680,B_1887,1
A_2224,B_1445,0
A_316,B_110,0
A_630,B_964,1
A_1645,B_226,0
A_817,B_2043,0
A_12,B_372,0
A_13,B_1961,0
A_141,B_1855,0
A_1471,B_1032,0
A_1480,B_855,0
A_420,B_482,0
A_2148,B_546,0
A_1491,B_706,0
A_1151,B_2152,0
A_1899,B_2133,0
A_58,B_1939,0
A_1278,B_1751,0
A_2494,B_1787,0
A_760,B_1399,0
A_106,B_1013,0
A_749,B_592,0
A_591,B_1890,0
A_2081,B_1205,0
A_449,B_1026,0
A_330,B_456,1
A_2209,B_463,0
A_2351,B_1981,1
A_1481,B_1938,0
A_1500,B_1566,0
A_401,B_1047,0
A_78,B_152,0
A_921,B_1340,0
A_644,B_66,0
A_519,B_480,0
A_973,B_1479,0
A_2341,B_1413,0
A_562,B_235,1
A_2169,B_1614,0
A_95,B_542,0
A_2596,B_1681,1
A_1359,B_1663,0
A_1788,B_1413,0
A_545,B_1671,0
A_2474,B_1924,1
A_466,B_1362,0
A_2068,B_703,1
A_1086,B_533,0
A_377,B_1539,0
A_304,B_334,0
A_1322,B_1449,1
A_1459,B_1787,0
A_3,B_1479,0
A_1112,B_2227,0
A_2099,B_1690,0
A_552,B_865,0
A_1268,B_2024,0
A_1513,B_2085,0
A_2135,B_1679,0
A_1346,B_56,0
A_2108,B_755,0
A_976,B_1144,0
A_2528,B_420,0
A_2391,B_226,0
A_797,B_1274,0
A_598,B_1763,0
A_1658,B_1837,0
A_2578,B_1913,0
A_385,B_2211,0
A_466,B_293,0
A_602,B_1257,1
A_1854,B_2078,0
A_1078,B_88,0
A_791,B_1831,0
A_2430,B_2245,1
A_1533,B_1230,0
A_2245,B_1517,0
A_973,B_246,0
A_753,B_883,0
A_628,B_1462,0
A_1564,B_140,0
A_1572,B_1836,0
A_1369,B_669,0
A_1119,B_379,0
A_2080,B_377,1
A_312,B_1598,0
A_2596,B_386,0
A_2115,B_190,1
A_1883,B_2022,0
A_2277,B_1640,0
A_198,B_220,0
A_1089,B_817,0
A_7,B_777,0
A_1753,B_458,0
A_2486,B_2250,0
A_1235,B_125,0
A_1233,B_430,0
A_233,B_127,0
A_911,B_1469,0
A_1514,B_1427,0
A_883,B_1023,0
A_746,B_243,1
A_1899,B_599,0
A_2581,B_26,0
A_1646,B_591,0
A_403,B_1123,0
A_1904,B_469,0
A_11,B_53,0
A_2108,B_1939,0
A_789,B_347,0
A_2298,B_1963,1
A_1356,B_2109,0
A_2595,B_1649,0
A_972,B_1225,0
A_931,B_1707,0
A_1691,B_324,1
A_2447,B_421,1
A_110,B_1722,0
A_1657,B_18,0
A_2574,B_743,0
A_932,B_243,0
A_1471,B_1915,0
A_1082,B_1535,1
A_2130,B_343,0
A_2019,B_2210,0
A_200,B_1402,0
A_259,B_620,0
A_309,B_879,0
A_2452,B_488,0
A_1874,B_104,0
A_215,B_535,0
A_865,B_1465,0
A_1678,B_161,1
A_1647,B_1345,0
A_927,B_1261,0
A_2211,B_917,0
A_2224,B_1444,0
A_883,B_1074,0
A_766,B_1743,0
A_146,B_1951,0
A_228,B_279,0
A_371,B_1217,0
A_1634,B_539,0
A_118,B_1427,0
A_1717,B_1455,0
A_2470,B_917,0
A_1481,B_18,0
A_2074,B_1535,0
A_1215,B_1108,0
A_932,B_1754,0
A_1061,B_347,0
A_2522,B_348,1
A_1159,B_855,0
A_1038,B_1933,0
A_1794,B_110,0
A_1453,B_1836,0
A_1836,B_1415,0
A_54,B_1349,0
A_692,B_1317,0
A_2213,B_1835,1
A_1364,B_1338,1
A_490,B_547,0
A_1107,B_1490,0
A_518,B_1081,0
A_1217,B_1665,0
A_804,B_1663,0
A_1057,B_1724,0
A_1985,B_1479,0
A_1706,B_1992,0
A_1044,B_258,1
A_2535,B_40,1
A_632,B_1128,0
A_287,B_1125,0
A_320,B_782,0
A_2511,B_1837,0
A_1989,B_516,0
A_2171,B_825,1
A_69,B_1159,0
A_1400,B_2240,0
A_2201,B_957,1
A_865,B_1846,0
A_1323,B_931,0
A_388,B_1460,1
A_1900,B_509,1
A_2296,B_1123,0
A_2069,B_373,0
A_1706,B_811,0
A_2495,B_1632,0
A_2591,B_1814,0
A_278,B_957,0
A_3,B_591,0
A_1337,B_1959,0
A_69,B_1915,0
A_662,B_500,1
A_1605,B_1413,0
A_690,B_87,0
A_313,B_1816,1
A_1181,B_2105,0
A_1977,B_1909,1
A_2181,B_524,0
A_1455,B_542,0
A_70,B_989,0
A_833,B_1783,0
A_1481,B_1048,1
A_1355,B_1772,0
A_2186,B_768,0
A_2421,B_382,0
A_1753,B_1614,0
A_1247,B_1160,0
A_153,B_2211,1
A_1507,B_1049,1
A_973,B_1427,0
A_1278,B_2077,0
A_356,B_822,0
A_2473,B_382,0
A_1551,B_1416,0
A_1648,B_980,0
A_305,B_1971,0
A_1374,B_1842,1
A_1393,B_241,1
A_438,B_1217,0
A_1594,B_880,1
A_2500,B_1541,1
A_342,B_2188,0
A_727,B_198,0
A_681,B_2073,1
A_2558,B_1100,0
A_63,B_259,0
A_1945,B_9,0
A_2470,B_1189,0
A_1138,B_38,0
A_787,B_508,1
A_1598,B_300,0
A_693,B_917,0
A_873,B_1229,0
A_1979,B_1274,0
A_2390,B_1636,0
A_1634,B_1084,0
A_1043,B_1088,0
A_1292,B_1843,1
A_2524,B_176,0
A_2595,B_1026,1
A_1738,B_1854,0
A_885,B_1600,0
A_1729,B_1601,0
A_2473,B_85,0
A_1899,B_744,0
A_1610,B_2076,0
A_2456,B_1154,1
A_1817,B_863,0
A_2183,B_2239,0
A_715,B_1047,0
A_368,B_1130,0
A_715,B_866,0
A_656,B_287,0
A_1571,B_90,1
A_595,B_445,1
A_2417,B_843,1
A_2191,B_1601,0
A_1675,B_400,0
A_1354,B_2009,1
A_1985,B_1182,0
A_1724,B_1601,0
A_2313,B_215,0
A_2520,B_1519,0
A_826,B_229,0
A_2571,B_1422,0
A_1572,B_1362,1
A_466,B_1455,0
A_553,B_2232,1
A_1143,B_1132,0
A_2613,B_1026,0
A_2488,B_1751,0
A_1965,B_1160,0
A_110,B_336,1
A_1467,B_2182,0
A_146,B_2207,0
A_1400,B_919,0
A_688,B_1051,0
A_2260,B_925,0
A_183,B_1945,0
A_2062,B_949,0
A_1241,B_1746,0
A_304,B_924,0
A_612,B_139,1
A_1955,B_917,0
A_928,B_1769,0
A_2318,B_2227,0
A_2036,B_780,0
A_2341,B_1179,0
A_1217,B_1203,0
A_648,B_836,0
A_964,B_1100,0
A_2487,B_2061,0
